id,username,comment,num_of_likes,published_at
9YFbtgNsSeA,@Sukarji-z1g,Mantap Kejagung dan KPK semoga dalam kerjanya amanah jujur dan terbuka demi kesejahteraan masyarakat Indonesia,11,2025-02-28T04:19:01Z
nwgTuwCb0aU,@NgajiMedsoS,"Tolong Bu Karen dijaga, awasi menu makanannya selama di tahanan, karena mafia migas bisa meracuni Bu Karen.",11,2023-09-19T23:49:59Z
9YFbtgNsSeA,@ishamare739,Menyala shell kuhh,10,2025-02-26T02:39:33Z
9YFbtgNsSeA,@2000get,"Yang terhormat jaksa agung, hakim dan penegak hukum. Proses mereka dengan hukuman terberat, miskinkan dengan menyita aset mereka agar menjadi pelajaran bagi mereka yang mengkhianati negara. Karena pelanggaran terhadap undang-undang dengan mengeruk kekayaan bumi Pertiwi untuk kekayaan pribadi adalah pengkhianatan cita-cita bangsa.",10,2025-02-26T01:52:49Z
N3JZxBTC1Zw,@MaatZ_77,Metro sedang memasak 🔥🔥🔥🔥,10,2025-03-19T08:03:28Z
nwgTuwCb0aU,@surolawe2222,bebaskan krn perintah aturan,10,2023-09-19T15:40:28Z
N3JZxBTC1Zw,@muhammadfazalabiyakhsya113,Dukung polll,10,2025-03-19T22:15:32Z
nwgTuwCb0aU,@voltes1979,Hukum mati semua koruptor & dimiskinkan keluarganya aminnn!!!,10,2023-09-19T16:19:31Z
nwgTuwCb0aU,@mashudialanwary5900,"Dan semoga seperti sebelumnya, bahwa beliau Bebas di tingkat MA karena memang keputusannya adalah keputusan Korporasi

Dan pernah mengikuti kuliah umum 2013 dulu di kampus
Beliau memang orang yang pandai dan berintegritas

Semoga Allah mudahkan urusan bu Karen.. Aamiin",10,2023-09-19T16:58:34Z
nwgTuwCb0aU,@srimartini7400,Pertamina berjaya di bawah kepemimpinan Ibu Karen..satu wanita tangguh cerdas,10,2023-09-19T16:09:53Z
nwgTuwCb0aU,@iansupriyantoian4671,"Semoga ibu sehat selalu,.dan para bajingan bajingan nya presiden bisa di tangkap juga yang terlibat,.",10,2023-09-19T16:05:31Z
9YFbtgNsSeA,@saidadebataradja5793,"Sita semua aset tiap oknum, tegakkan fasal maksimal (2018-2023 lho) spt tatakelola timah, agar ada keadilan utk putusan hukuman nya....
Semangat terus APH 👍🙏🙏",10,2025-02-25T13:45:22Z
CsypBOUAgV8,@marbunbarus2527,"Klu anda masih percaya pada penegak hukum,anda dapat diduga adalah ODGJ",10,2023-09-20T23:46:41Z
N3JZxBTC1Zw,@Kulo_fann,Banyakin berita kek gini min😁,10,2025-03-08T02:52:15Z
9YFbtgNsSeA,@mohammadtaufiq8580,Rampas harta koruptor & hukum mati....!!!,9,2025-02-26T01:07:13Z
N3JZxBTC1Zw,@HamidiDidi-o6y,"Kenapa Indonesia ngak bisa maju, dan kenapa rakyat Indonesia masih banyak yang miskin karena korupsi merajalela di negri ini",9,2025-03-04T16:19:53Z
9YFbtgNsSeA,@johnfelics177,"Hebat 👏👏👏
Indonesia sllu rekor dlm korupsi👍👍👍
Enaknya diapain ya para koruptor ini...",9,2025-02-27T19:06:30Z
CsypBOUAgV8,@pakarilmu433,"Sby sekarang ketar-ketir sport jantung karena karen agustiawan buka mulut siapa otaknya korupsi di pertamina.

😁😂🤣🤪👺🪨👹",9,2023-09-20T16:06:55Z
OycJzepcul4,@herukusumo206,"Berarti Presiden saat itu masih SBY.kalau mendengar pengakuan mantan Dirut Pertamina,dia hanya melaksanakan Inpres yang dikeluarkan SBY pada saat itu.berarti SBY yang bertanggung jawab.",9,2023-09-22T01:35:29Z
nwgTuwCb0aU,@erikawidowati6785,Jangan jangan ibu Karen jadi korban jabatan krn hrs memenuhi kepentingan /tuntutan pemerintahan pada waktu itu ya?!,9,2023-09-19T16:15:30Z
9YFbtgNsSeA,@bikerskampung5992,"Malingnya sehat sehat,sopan dan ahli ibadah😢",9,2025-02-26T07:20:52Z
9YFbtgNsSeA,@moderasi,"Keadilan sosial bagi seluruh rakyat indonesia, Tidak untuk kejahatan korupsi dan penanganan koruptor!",9,2025-02-26T06:53:16Z
9YFbtgNsSeA,@agunghariyono2528,"Pertama,... siapa dulu yang mengangkat dia menjadi Direktur, jabatan puncak di Pertamina?? Mereka juga harus  dimintai pertanggungjawaban, tidak boleh melenggang lepas tangan begitu saja.
Kedua, saatnya melepaskan urusan politik dalam tata kelola dan  manajemen SDM seluruh kementrian dan BUMN, jalankan merit sistem  secara obyektif yang berbasis pada kompetensi dan kapabilitas.
Ketiga,.. libatkan para psikolog senior untuk melakukan screening agar tidak ada jiwa-jiwa kere yang bisa lolos menduduki posisi dan jabatan strategis diseluruh lembaga pemerintahan dan BUMN.
Jalankan hukuman mati kepada para koruptor.",9,2025-02-25T14:46:38Z
nwgTuwCb0aU,@CahGalau,Saya pikir KPK lah yang tidak fair dan tidak punya ilmu akuntansi yang cukup baik dan hanya menggunakan kekuasaan untuk alasan tertentu. Ini menunjukkan bahwa KPK saat ini harus dirombak ataupun dibubarkan saja.,9,2023-09-19T17:04:17Z
9YFbtgNsSeA,@TarisaPonsel-sm4ty,"Wah.... berarti sy ditipu sama dirut ini, beli pertamax eh dapet pertalit 
Ancooorrr",9,2025-02-25T12:56:40Z
9YFbtgNsSeA,@amienmujiono1938,Saya suka brita2 begini...indah sekali negriku...,9,2025-02-26T00:13:25Z
CyxDR6JUY-Q,@prabuagusta3096,Yakin bu Karen tidak bersalah. May God bless you Bu.....👍👍,9,2023-09-20T06:31:27Z
9YFbtgNsSeA,@andianta1263,"Semua aspek di korupsi..
Bener bener negeri korup..
Miiris nya negeri ku..
😢😢",9,2025-02-26T05:33:42Z
9YFbtgNsSeA,@khastachanel355,Rakyat kecil suruh barcode2 yang atas main korupsi,9,2025-02-25T15:16:48Z
N3JZxBTC1Zw,@rikioktriansyah,Keren penyampaian beritanya 👍,9,2025-03-16T01:52:41Z
9YFbtgNsSeA,@yosi_ALL,"Testimoni jujur sebagai pengguna lama pertamax.
Saya pengguna pertamax sejak lama, kandungan sulfur pada pertamax memang sangat tinggi diangka 400ppm dimana angka ini sama dengan tingkat kandungan sulfur pada pertalite, bahkan pertamax ini hanya BBM berkualitas euro 2. Kandungan sulfur yang tinggi ini mengakibatkan endapan kotoran kerak karbon di dalam ruang bakar mesin. Selama saya menggunakan pertamax rata2 setiap 2 tahun sekali rotax fuel pump saya pasti rusak, dan setiap saya bongkar mesin saya menemukan piston di dalam ruang bakar mesin saya dipenuhi endapan kotoran kerak karbon, jadi klaim yg mengatakan penggunaan BBM jenis pertamax dapat membersihkan ruang bakar mesin adalah bull shit.",9,2025-02-25T16:58:36Z
9YFbtgNsSeA,@mfajaralghifari8961,Gila ini... Mafia cuyy..,8,2025-02-26T06:15:23Z
nwgTuwCb0aU,@creativet4915,"Sebagai rakyat kami lebih percaya Karen daripada KPK, karena KPK sekarang bagi kami rakyat bermasalah",8,2023-09-19T16:54:37Z
9YFbtgNsSeA,@CahSendang-j2f,"jgn pakai masker,, biar sodara dan keluarga besar'nya tau..😢",8,2025-02-26T01:35:54Z
CsypBOUAgV8,@yosuachristanto4914,"Kerja di BUMN harus siap dipenjara... setiap kerugian business dianggap kerugian negara alias tindak pidana korupsi mengerikan sekali.

Negara tidak mau rugi hanya mau untungnya saja, mana ada business yang pasti untung... sangat aneh kebijakan di negeri ini.",8,2023-09-21T04:50:43Z
nwgTuwCb0aU,@akhmad_efendi,"""PERTAMINA UNTUNG"" tapi KENAPA SELALU YANG DI SAMPAIKAN KE RAKYAT PERTAMINA SELALU MERUGI..? perusahaan negara YANG MENGELOLA SUMBER DAYA ALAM, TETAPI JIKA UNTUNG MASUK KANTONG PEJABAT, JIKA RUGI MENYALAHKAN RAKYAT.. BUMN KOK GAK ADA MANFAAT KE RAKYAT, CUMA ALAT CARI CUAN PEJABAT..MENDING BUBARIN SAJALAH BUMN..🤣🤣🤣",8,2023-09-19T15:47:24Z
nwgTuwCb0aU,@b88866,Yg komen pada ga nyambung...ini mah jamannya si baper,8,2023-09-19T15:38:22Z
nwgTuwCb0aU,@warungwbl5907,Ak yakin ibu ini ga seauai tuntutan ak yakin ada orang yg menjebloska  ibu ini sehat selalu bu moga ad jalan untuk permasalahan ini,8,2023-09-19T16:14:10Z
9YFbtgNsSeA,@TaufiKSudrajat-n9u,Mudah2an bapak presiden menjadikan indonesia bebas korupsi dan membasmi para penjahat yg terlindungi selama ini,8,2025-02-26T03:24:45Z
nwgTuwCb0aU,@hidayatullah2709,Tikus negeri yg merugikan negara.,8,2023-09-19T15:46:39Z
N3JZxBTC1Zw,@cynthiaevelin8612,Bro memasak 🔥🔥🔥🔥🔥,8,2025-03-20T13:26:37Z
OycJzepcul4,@MbahMu9829,Kasus terdahulu cuma 3 bulan di penjara ruang VIP. Padahal vonis nya 8 tahun. Kasus ini juga bakal sama. Asal dia ikuti skenario aja dan gak bocorin duitnya ngalir ke partai mana,8,2023-09-22T12:31:59Z
N3JZxBTC1Zw,@fatimahsalha5796,Mantap final liga koruptor champion,8,2025-03-08T04:13:28Z
nwgTuwCb0aU,@danhajj8629,"segala kebaikan bagi ibu ini, beserta seluruh keluarganya. Aamiin.",8,2023-09-19T22:11:01Z
CyxDR6JUY-Q,@ianroyyan2614,Luar biasa ! Aksi korporasi 😂👏🏼👏🏼👏🏼👏🏼,8,2023-09-20T05:09:19Z
nwgTuwCb0aU,@cibuq,Tetap semangat & sabar Ibu Karen semoga untuk kedua kalinya ibu akan dibebaskan dr tuduhan² yg tdk terbukti,8,2023-09-19T17:46:21Z
9YFbtgNsSeA,@WarisDoang-i1g,Hukum yg terlalu ringan tdk membuat kapok para koruptor,8,2025-02-25T14:08:54Z
CyxDR6JUY-Q,@mangatursitorus4934,Melihat penampilan ibu ini yg begitu alim penampilannya ga mungkin dia ini korupsi,7,2023-09-20T05:55:20Z
CyxDR6JUY-Q,@navigator335,"Waktu menjabat tak pakai jilbab ,eh di cokok KPK pakai jilbab 😅😅😅😅😅",7,2023-09-20T05:17:21Z
OycJzepcul4,@danielreichard9680,SBY harus diperiksa semua hartanya sampai ke akar2nya!!!! Lihat aja hampir semua mentrinya korupsi!!!!,7,2023-09-25T03:18:06Z
9YFbtgNsSeA,@EvaLina-m3i,Sama kaya pertamax dipake cepet abis neda ama shell bp,7,2025-02-25T13:59:12Z
nwgTuwCb0aU,@rustam385,Sangat jujur ibu ini. Jgn takut dg kejujuran bu! Semoga dg kejujuran Insya Allah ibu mendapat perlindungan dan pertolongan dari Allah swt.,7,2023-09-20T01:51:35Z
9YFbtgNsSeA,@davidmanalu7934,kpn koruptor dihukum mati. bosan dengarin bermunculan para koruptor. korupsinya ratusan trilyun lg,7,2025-02-25T15:44:08Z
nwgTuwCb0aU,@anwarhadja3127,Kayaknya akibat sering mengeritik kebijakan manajemen Pertamina yg terus merugi di bawah Sang Komisaris Ahok.....hkhk,7,2023-09-19T15:52:48Z
nwgTuwCb0aU,@yulipurwanto9960,KPK malah lucu dari kemarin🤣🤣🤣anak buahnya aja buat tumbal 🤬🤬atasanya jga yg merintah berani g 😂😂🤡🤡,7,2023-09-19T15:28:49Z
N3JZxBTC1Zw,@MuhammadSaidSaid-ow1jd,Berita top 👍,7,2025-03-08T11:01:33Z
9YFbtgNsSeA,@SelametAmex,Banggakan rakyat .koruptor di miskinkan dan minimal penjara seumur hidup,7,2025-02-26T02:10:19Z
9YFbtgNsSeA,@sisiliadp3080,Hukum mati!!!! Merugikan masyarakat!!!!,7,2025-02-25T15:52:57Z
9YFbtgNsSeA,@arumgondangmanis4580,Mereka Pengkhianat Negara.,7,2025-02-25T17:17:43Z
OycJzepcul4,@YogaPrabawa-dk8pe,"Jangan lupa usut juga kasus pertalite, kenapa harga pertalite bisa lebih mahal dari Vivo, sebelum Vivo disuruh naik harganya, pertalite 10 rb, Vivo 7 rb an, something wrong, harga subsidi bisa lebih mahal dari harga swasta non subsidi, ada something wrong, antara bohong pertalite dibilang subsidi padahal nggak atau ada mafianya hmmmmm",7,2023-09-22T06:15:41Z
N3JZxBTC1Zw,@Nameless2017,Mantap metro tv 🔥🔥,7,2025-03-15T08:08:59Z
9YFbtgNsSeA,@dodiapriadi4247,lembut kali nangkapnya😂,7,2025-02-26T04:46:27Z
9YFbtgNsSeA,@Kang_Maxim,Zaman sekarang korupsi bukan makin hilang malah tambah gede gede ya nominalnya,7,2025-02-26T05:04:49Z
nwgTuwCb0aU,@Naura9765,"Bismillah Semoga ibu gak BERSALAH......
Dari komunikasi tegas 
Dan gk malu memberikan keterangan......
Bismillah Semoga  Ibu gak BERSALAH.",7,2023-09-19T16:16:33Z
9YFbtgNsSeA,@bahagiahidup3188,HUKUM SEUMUR HIDUP ATAU.MATI.. BIAR ENGGAK ADA YANG MENIRU KORUPSI SEPERTI. 👍👍👍🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,7,2025-02-25T16:51:11Z
nwgTuwCb0aU,@jatiwahyono1034,Rata2 BUMN banyak tikus kepala item'y,6,2023-09-19T15:48:16Z
9YFbtgNsSeA,@frod2219,"Sampai jumpa di akherat brooo, gw konsumen pertamaxx😂😊",6,2025-02-25T13:48:09Z
OycJzepcul4,@AndriSusanto-lk1bf,Jaman sby banyak banget scandal ..pertamina.hambalang.pelepasan geby australia. Asabri . Centuri ... astaghfirullah BEYE,6,2023-09-22T08:29:32Z
OycJzepcul4,@makmursurjono8116,Sby dan Dahlan Iskan terlibat nich ????,6,2023-09-22T05:10:23Z
N3JZxBTC1Zw,@ultramenGokGok,"Bro bukan memasak
Tapi menggosong💀",6,2025-03-20T11:14:35Z
nwgTuwCb0aU,@gressasad3737,Sekalian panggil megawati atas kisruh di rembang.berani g KPK coba buktikan.,6,2023-09-19T15:33:26Z
9YFbtgNsSeA,@NorSetiawan-k3x,"Ngeri,perilaku seperti ini , untung nasibku bukan sebagai karyawam bumn..nggak kuat sama tanggung jawabnya di dunia dan akherat",6,2025-02-26T04:08:40Z
9YFbtgNsSeA,@MarikaMau-p4g,Berita yg kabarnya terbaik....👩‍👧‍👦🔥❤,6,2025-02-26T03:40:09Z
CsypBOUAgV8,@edisuryanto7753,kasihan para profesional..kalau kerugian dianggap korupsi,6,2023-09-21T11:18:06Z
9YFbtgNsSeA,@alifakbarnugroho2448,"Mungkin total semuanya uang negara yang dikorupsi bisa sampai Ribuan Triliun dari mulai yang sudah maupun belum terungkap, gimana si hukum di Negeri ini, coba seperti negara lain, pelaku Korupsi dihuku mati, kalau begini ga ada perubahan Bangsa ini, mau jadi Negara maju tapi gak mau mencontoh Negara maju, memang Uang adalah segalanya, sampai hukum aja diperjualbelikan. Semoga kita diberikan Pemimpin yang Amanah dan tegas serta tidak pandang bulu dan tidak hanya Omon-Omon.",6,2025-02-25T15:28:29Z
9YFbtgNsSeA,@AlfianRasyid-t8z,Mantap pak jaksa berdinas tuk negara❤❤❤.berantas korupsi,6,2025-02-25T14:57:06Z
9YFbtgNsSeA,@TanahMas_8,Suulliitt diberantas karena toh akhirnya bisa bebas dan dapat menikmati hasil korupsinya🎉🎉🎉🎉🎉,6,2025-02-26T00:22:41Z
9YFbtgNsSeA,@SarwantyAnty,Sampai kapan pun indonesia tidak akan berani hukum mati bagi koruptor karena pemerintah & semua pejabat juga ikut terlibat korupsi,6,2025-02-26T15:26:05Z
9YFbtgNsSeA,@irenemasinambow692,Keren Presiden kita 🔥🔥🔥Sikat semua Koruptor,6,2025-02-25T13:11:26Z
9YFbtgNsSeA,@TienSol-j4n,Koruptor marak...krn hukum Indonesia terlalu lemah....ruu perampasan aset harus segera di syah kan.,6,2025-02-25T14:22:38Z
nwgTuwCb0aU,@ronxander,"Ibu yg kuat ya, sampaikan faktanya jika itu sebuah kebenaran. Semoga Allah menunjukkan yg benar itu benar dan yg salah itu salah.",6,2023-09-19T21:48:03Z
9YFbtgNsSeA,@ayikofficiall,Persetan dengan ham kalau berhadapan dengan koruptor,6,2025-02-26T09:43:29Z
9YFbtgNsSeA,@IrsanPradiputra,Gak ada wajah2 menyesal sedikitpun padahal uang rakyat juga korban  banyak,6,2025-02-27T03:51:56Z
CsypBOUAgV8,@sudirmandirman2634,HUKUM MATI ATAU HUKUM SEUMUR HIDUP PARA KORUPTOR,6,2023-09-20T22:47:13Z
9YFbtgNsSeA,@komodo52,"efek kurang pembagian mah ini😂😂😂

klo pembagian nya adil pasti semua diam😂😂",6,2025-02-26T05:51:35Z
OycJzepcul4,@herisumartono2422,"""INSTRUKSI PRESIDEN TH 2009 ~ 2014, SBY LAH PRESIDEN NYA""",6,2023-09-26T05:30:51Z
CyxDR6JUY-Q,@saraswatihariman8318,"Wanita pintar, cerdas..luar biasa biasa, semoga kuat ya bu Karen , dan tetap semangat ..smg Allah melindungi",6,2023-09-20T15:18:58Z
N3JZxBTC1Zw,@NurAini-ns8lj,Wowwww mantep,6,2025-03-07T11:51:30Z
CyxDR6JUY-Q,@ragiljumari683,Lho KPK harus bener bener tepat lho dalam melakukan Tindak kan  Harus. Profesional. Jangan sampai salah,5,2023-09-20T05:48:29Z
CsypBOUAgV8,@johanessaragih1044,"Karen memang keren. Maju terus, jgn takut.

Harusnya sekelas Kompas bisa sajikan data lbh lengkap spt siapa saja Dirut stlh Karen dan ada apa aksi korporasi apa?",5,2023-09-22T08:22:57Z
9YFbtgNsSeA,@MahkotaWalet,Parah....,5,2025-02-25T13:19:09Z
CsypBOUAgV8,@heromail2903,Mahkamah agung adalah titik lemah pemberantasan korupsi. Banyak tersangka dan terhukum korupsi yg dikorting hukumannya oleh MA. Kalau Indonesia hancur karena korupsi maka MA adalah pihak yg paling bertanggung jawab,5,2023-09-21T03:48:30Z
N3JZxBTC1Zw,@RuangAntiKorupsi,"Komika tahan nafas
Berharap saatnya belum pas
Sambil mengangkat kedua tangan 
Berpikir mundur  atau jangan...
😅",5,2025-03-21T11:25:54Z
9YFbtgNsSeA,@NataliaNur-v9m,"❤❤❤❤❤❤harus di hukum seberat""nya.krn sudah buat rugi Negars",5,2025-02-25T12:54:15Z
9YFbtgNsSeA,@dedyrosidi7619,"Jaksa agung yang nangkap , hakim yg meringankan dan membebaskan 😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩😇😇😇😇😇😇😇",5,2025-02-25T14:40:12Z
9YFbtgNsSeA,@sugipwd8348,"aiiissshhhh.....ya begitulah,selama koruptor gk dihukum mati ya masih tetep aja....tangkep 1,muncul laennya",5,2025-02-25T12:59:33Z
9YFbtgNsSeA,@rahmahseptiani4772,Hukuman seumur hidup... kirain cm harvey moes tryt ada lgi lbh besar😌,5,2025-02-25T23:07:32Z
9YFbtgNsSeA,@unangpancing5025,193 Trilyun brooooo.......gak mungkin uangnya diminta balik segitu jumlahnya.......paling sisanya saja....1 M......iya sisa setelah ditabung di luar negeri dooonggg.....keluar dari hukuman juga aman aman saja...uang banyaakkk,5,2025-02-25T13:15:35Z
N3JZxBTC1Zw,@sultanisra8796,Seru nih,5,2025-03-18T22:43:14Z
N3JZxBTC1Zw,@muarofah_arfn0401,mantap bangettttttt gilak😂❤❤❤❤ lovee deh,5,2025-03-19T18:06:09Z
CyxDR6JUY-Q,@madyevanangel1862,"Kl dilihat dr tutur katanya.. Bu karen tidak bersalah, hanya aturan nya aja yg menjebak seolah olah salah dirut.. Sama kaya kejadian dahlan iskan",5,2023-09-20T07:21:44Z
9YFbtgNsSeA,@Nicaart_0,Yakin betul kasus ini sudah lama diketahui. Kenapa baru sekarang di ungkap ada apa kenapa berbarengan dengan peluncuran danantara. Untuk pelaku semoga di hukum mati. Aamiin,5,2025-02-26T01:00:26Z
9YFbtgNsSeA,@rahmannurhidayat3662,Hukum mati.,5,2025-02-25T14:00:22Z
9YFbtgNsSeA,@Ariman-r3z,Pantesan pada hidup mewah.... ternyata merugikan rakyat,5,2025-02-26T02:52:20Z
nwgTuwCb0aU,@kodel26,Kenapa ya tersangka Kasus KORUPSI diperlakukan sangat baik dan sopan?,5,2023-09-19T15:47:00Z
9YFbtgNsSeA,@MasAnamChanel,"Tersangkanya ngaku ngoplos Pertamax,tp pmerintah membantah,Anjir😂",5,2025-02-26T08:24:07Z
9YFbtgNsSeA,@ChanKeta-hh7ne,"Fix 3 bulan penjara nih.. gk bisa nego lagi ini.. 193,7T bayar manusia gelap 3T beres masalahnya",5,2025-02-25T12:39:20Z
CsypBOUAgV8,@HermantoH-ko4io,""" NEGARA BISA MAJU + MAKMUR + SEJAHTERAH.""..APABILA "" KORUPSI "" BISA DITEKAN SEMINIMAL  MUNGKIN. 👍👍👍😇😇😇😇",5,2023-09-20T23:26:22Z
nwgTuwCb0aU,@aryahakim5888,Semoga kalau mmg ibu ini tidak bersalah mendapat proses seadil-adilnya... Pun sebaliknya jika bersalah. Dan semoga orang2 dibalik layar BUMN atau pertamina kelas kakapnya segera bisa muncul kepermukaan,5,2023-09-20T01:49:29Z
9YFbtgNsSeA,@ardaardi9963,"Mantap bapak kejagung jika dlu ada kasus apeng Riau kini kasus Pertamina  semoga hasil pencucian uang nya bisa menambah kas keuangan negara 🇮🇩 👍🏻 apreasiasi untuk bapak presiden bapak Prabowo Subianto Djojohadikusumo ,semoga aliran  pengelolaan minyak mentah milik negara 🇮🇩yg selama ini salah dikelola ,memberikan pemasukan penambahan utk kas keuangan negara🇮🇩🙏",5,2025-02-25T16:30:11Z
9YFbtgNsSeA,@Lembu-ug6fe,"Indonesia kaya dan makmur klo bebas dari tikus2 rakus, darurat hukuman mati un korupsi",5,2025-02-25T22:55:24Z
OycJzepcul4,@marnitumanggor9743,Rakyat Indonesia resah dengan kenaikan harga harga sembako terutama beras dan yang lain nya tolong bapak ketua lembaga dan para penyidik yang kpk yg profesional segera di usut tuntas tolong segera @kpk jangan tebang pilih usit tuntas siapa decision maker kebijakan instruksi presiden RI,5,2023-09-26T05:06:10Z
9YFbtgNsSeA,@arifinahmad2311,"Semakin berani sekali koruptornya,maaantab .😊👍👍,krn hukum di Indonesia leemah sekali .😊😅😅,nggak ada yg berani mengesahkan UU perampasan aset koruptor,nggak ada yg berani pengesahan hukuman mati bagi koruptor,makanya penegak hukumnya pada berani main kong kalikong sama koruptor,nggak ada yg berani audit hakim,jaksa serta polisi,yg rentan bermain suap dg koruptor..😊😅😅",5,2025-02-25T22:24:00Z
9YFbtgNsSeA,@Dhanung,Seharuse di hukum mati,5,2025-02-26T03:49:50Z
CsypBOUAgV8,@angkihunam9396,"Lucu sekali Sudah tau negara miskin krna korupsi tapi masih di biarkan.
Kami masyarakat biasa bingung dgn Undang2 yg ada.",5,2023-09-20T15:23:04Z
N3JZxBTC1Zw,@HeruSantoso-uj6en,Peserta liga KORUPSI bertambah yaitu ANTAM & SAWIT,5,2025-03-07T04:28:14Z
nwgTuwCb0aU,@totohusodo550,"Saya rakyat kecil pasrah sajalah. Yang saya tau kalau ada yang nyolong ayam dan ketangkep pasti masuk bui, apapun alasannya pasti masuk bui, apalagi kami tidak pintar berargumen, apalagi kami tidak punya perintah jabatan kami rakyat kecil, pandemi atau tidak pandemi maling ayam pasti masuk bui tidak peduli apapun alasannya. Keadilan memang benar untuk rakyat. Rakyat kecil bersalah pasti diadili seadil-adilnya, tapi tidak tau kalau pejabat dan mantan pejabat, Wallahu alam bisawab. Seharusnya dia (tersangka) tidak berargumen macem-macem, semakin jelas dia (tersangka) beladiri, semakin memuakkan, memuakkan. Seharusnya dia (tersangka): ""menyesali kejadian itu sudah terjadi yang menyebabkan dia (tersangka) terseret dalam kasus itu dan dijadikan tersangka, dan nanti akan dibuktikan di pengadilan bersama tim kuasa hukum"", seharusnya dia (tersangka) bilang begitu. Tidak bicara macem-macem, belum membuktikan apa-apa kalau dia (tersangka) tidak bersalah tapi sudah bikin opini publik. Dikira kami rakyat kecil bodoh apa?? Sampai KPK menetapkan dia sebagai tersangka, pasti KPK sudah ada dan punya bukti-bukti. Bertarung sajalah di pengadilan, buktikan, jangan bikin opini publik yang macem-macem, memuakkan. Semoga Allah menyelamatkan dan selalu melindungi hidup kami rakyat kecil. Pasrah sajalah...",5,2023-09-20T09:08:22Z
nwgTuwCb0aU,@asepsunarya4924,"Hehe..., sptnya saat ini hukum hanya berfihak kepada penguasa & kroni2nya.
Tumpul ke teman, tajam ke lawan.
Beberapa pengadilan ""sptnya"" hanya formalitas.",5,2023-09-19T16:03:17Z
N3JZxBTC1Zw,@alvar_crafter,Sadis sadis😵!,5,2025-03-20T12:32:24Z
N3JZxBTC1Zw,@SuasanaAlami,"Keren, tersampaikan semua uneg uneg kita sebagai rakyat🔥",5,2025-03-20T07:08:18Z
9YFbtgNsSeA,@latugaproperty6106,"Pejabat di China Sebelum dilantik!

**Wajib Kunjungi Penjara Koruptor**

Di China, calon pejabat dan keluarganya diwajibkan untuk mengikuti tour ke penjara koruptor untuk melihat narapidana korupsi yang sengsara dan menunggu giliran dieksekusi.
Ini perlu nggak ya sebagai pengganti Retreat?",5,2025-02-27T00:53:34Z
